restaurant_id,city,cuisine,price_tier_2019,price_2019,price_2024,inflation_rate,years_open_pre_2019,review_trajectory,rent_index,closed,time_to_event_months
R04743,NYC,Thai,$$,13.55,17.83,0.3164,5.4,1.127,1.289,0,72
R04744,NYC,Indian,$,11.75,14.27,0.2137,4.1,-0.382,1.553,0,72
R04745,NYC,American,$$,13.98,17.15,0.2272,10.4,-1.205,1.264,0,72
R04746,NYC,American,$$,15.44,19.36,0.2538,0.5,0.073,1.804,0,72
R04747,LA,Thai,$,11.72,15.7,0.3397,2.5,-0.852,1.212,1,21
R04748,Chicago,Japanese,$$$,24.39,28.07,0.1508,5.2,-0.578,1.051,0,72
R04749,NYC,Chinese,$$,16.58,21.18,0.2772,1.9,0.672,1.533,1,36
R04750,NYC,Italian,$$$,20.94,26.35,0.2582,0.5,0.486,1.447,0,72
R04751,LA,Chinese,$$,15.63,20.69,0.3236,10.3,0.834,1.218,0,72
R04752,NYC,Vietnamese,$,8.97,12.13,0.3521,28.9,-0.337,1.465,0,72
R04753,LA,Chinese,$$,12.44,15.56,0.2508,5.7,1.009,1.277,0,72
R04754,Chicago,Vietnamese,$$,12.51,15.01,0.2001,5.7,0.014,0.906,0,72
R04755,LA,Japanese,$$$$,25.74,32.86,0.277,5.3,-0.284,1.065,0,72
R04756,NYC,Thai,$$$,19.2,26.52,0.3817,3.1,-1.099,1.6,1,9
R04757,Chicago,Japanese,$$$$,26.67,32.07,0.2027,10.9,-2.09,1.0,0,72
R04758,NYC,FastFood,$,9.99,13.01,0.3028,22.1,-1.564,1.14,0,72
R04759,Chicago,Mediterranean,$$$$,27.31,33.28,0.2185,4.3,0.215,0.945,0,72
R04760,LA,Chinese,$$,13.23,17.46,0.3197,2.5,-0.908,1.442,1,30
R04761,LA,Vietnamese,$,10.92,14.17,0.2983,2.4,-1.645,1.177,0,72
R04762,Chicago,Chinese,$$,13.42,17.99,0.3404,1.0,-0.419,0.938,0,72
R04763,LA,Thai,$,11.87,15.87,0.3362,1.7,0.28,1.003,0,72
R04764,NYC,American,$$,16.2,20.88,0.2892,1.5,0.415,1.354,1,61
R04765,NYC,Italian,$$,13.19,15.2,0.1523,8.2,-0.029,1.261,0,72
R04766,LA,Chinese,$,11.82,14.95,0.2654,3.1,-0.061,1.263,0,72
R04767,LA,Japanese,$$$,21.55,26.34,0.2226,0.5,-0.538,1.207,0,72
R04768,NYC,Thai,$$,16.61,21.14,0.2727,1.3,0.634,1.388,0,72
R04769,LA,Thai,$$,17.1,22.22,0.2995,3.4,-0.177,1.095,0,72
R04770,LA,Mexican,$,10.51,13.98,0.3306,2.0,-0.076,1.441,0,72
R04771,NYC,Italian,$$$$,26.16,30.51,0.1663,0.5,1.038,1.332,0,72
R04772,NYC,Japanese,$$$,22.6,29.61,0.3102,9.9,0.792,1.333,0,72
R04773,NYC,American,$$,16.71,21.4,0.2808,0.5,-0.185,1.408,0,72
R04774,NYC,Chinese,$,9.72,13.0,0.3379,14.6,-0.327,1.432,1,31
R04775,NYC,Italian,$$,16.1,20.72,0.2872,5.0,-0.335,1.536,0,72
R04776,NYC,Mediterranean,$$$,20.54,25.7,0.2517,1.1,-2.021,1.621,1,30
R04777,NYC,Japanese,$$$,22.68,30.23,0.3329,28.3,1.097,1.607,0,72
R04778,NYC,Indian,$$,14.78,19.11,0.2929,6.6,-0.685,1.941,0,72
R04779,LA,Japanese,$$$,22.92,30.38,0.3256,14.3,0.855,0.979,0,72
R04780,NYC,Japanese,$$,16.97,20.79,0.2253,15.4,0.042,1.491,0,72
R04781,Chicago,American,$$,15.72,20.47,0.3019,1.6,1.392,0.939,0,72
R04782,Chicago,Chinese,$$,16.75,20.52,0.2248,2.7,0.529,1.273,0,72
R04783,LA,Chinese,$$,15.81,22.57,0.4274,4.2,0.912,1.226,0,72
R04784,Chicago,FastFood,$,8.31,10.49,0.2624,9.9,-0.592,0.784,0,72
R04785,Chicago,Mediterranean,$$$,22.53,29.12,0.2928,2.6,-1.285,1.053,0,72
R04786,NYC,Indian,$,11.56,14.82,0.2819,7.0,0.148,1.497,0,72
R04787,LA,Mexican,$,10.49,14.23,0.3558,2.1,-1.917,1.314,0,72
R04788,NYC,Mexican,$$,17.48,23.39,0.338,0.5,-0.468,1.329,0,72
R04789,LA,Chinese,$$,14.43,17.97,0.2454,0.5,-1.189,1.248,0,72
R04790,LA,FastFood,$,8.07,9.68,0.2002,2.7,-0.84,1.162,0,72
R04791,NYC,Thai,$$,13.86,19.9,0.4354,3.3,0.596,1.338,0,72
R04792,NYC,American,$$,13.84,17.76,0.2837,6.6,0.53,1.511,0,72
R04793,Chicago,FastFood,$,8.93,10.39,0.1628,7.2,-0.162,1.019,0,72
R04794,NYC,Chinese,$$,13.47,17.98,0.3351,0.9,0.32,1.645,1,47
R04795,NYC,American,$$,16.06,21.11,0.3145,3.2,-0.541,1.455,0,72
R04796,NYC,Chinese,$,10.55,13.55,0.2842,2.6,2.427,1.559,0,72
R04797,LA,Italian,$$$,18.88,22.55,0.1946,0.5,0.301,1.038,0,72
R04798,Chicago,FastFood,$,7.73,10.12,0.309,0.8,-0.59,1.182,0,72
R04799,LA,Mediterranean,$$,14.24,18.94,0.3301,20.8,0.875,1.093,0,72
R04800,NYC,Mexican,$$,15.7,21.12,0.345,0.5,1.24,1.616,0,72
R04801,NYC,Chinese,$$$,19.21,26.76,0.3932,11.9,-0.774,1.497,1,56
R04802,NYC,American,$$$,22.7,30.34,0.3366,13.6,-1.419,1.474,1,25
R04803,LA,Mexican,$$,14.05,18.39,0.3086,40.0,-1.22,1.315,0,72
R04804,Chicago,American,$$,15.25,17.56,0.1515,0.5,-0.67,0.774,0,72
R04805,LA,American,$$,15.8,19.73,0.2487,2.0,-0.054,1.12,0,72
R04806,NYC,Italian,$$$,19.36,24.71,0.2763,1.7,-1.629,1.586,1,30
R04807,LA,Italian,$$,16.69,20.58,0.233,8.5,-0.418,1.511,0,72
R04808,NYC,Chinese,$$,16.48,22.28,0.3517,7.4,-0.208,1.446,1,52
R04809,LA,FastFood,$,5.89,8.15,0.3832,5.0,0.325,0.896,0,72
R04810,LA,Italian,$$,17.07,21.45,0.2565,4.7,0.612,1.155,1,44
R04811,LA,American,$$$,18.48,23.03,0.2462,1.6,0.402,1.191,1,35
R04812,LA,Italian,$$,15.46,19.42,0.256,15.1,1.792,1.371,0,72
R04813,Chicago,Indian,$$,13.89,18.91,0.3618,7.3,1.094,1.006,0,72
R04814,NYC,Mexican,$$,13.91,17.6,0.2655,0.5,0.222,1.244,0,72
R04815,NYC,Mexican,$$,16.43,22.41,0.3644,1.0,-0.97,1.628,0,72
R04816,NYC,Indian,$,11.49,15.99,0.3916,3.2,-0.675,1.552,0,72
R04817,LA,Indian,$,11.33,13.84,0.2213,23.3,-1.429,1.103,0,72
R04818,LA,Chinese,$,10.96,14.8,0.3501,23.9,0.153,1.308,0,72
R04819,LA,Italian,$$,13.65,17.56,0.2867,1.4,0.331,1.124,1,44
R04820,LA,FastFood,$,6.53,8.27,0.2662,21.0,0.893,1.158,0,72
R04821,NYC,Mexican,$,10.49,14.43,0.3756,1.7,0.267,1.361,0,72
R04822,LA,Chinese,$$,16.23,20.88,0.2864,3.5,1.054,1.156,0,72
R04823,LA,Japanese,$$$,20.8,25.93,0.247,11.3,1.074,1.338,0,72
R04824,NYC,Italian,$$$,18.1,22.33,0.2338,4.3,-1.028,1.17,0,72
R04825,NYC,Vietnamese,$,9.68,13.51,0.3956,2.1,-0.518,1.655,0,72
R04826,NYC,Vietnamese,$$,12.89,17.07,0.3244,28.2,-0.011,1.481,0,72
R04827,NYC,American,$$$,22.43,28.19,0.2568,4.2,-0.706,1.384,0,72
R04828,LA,American,$$,13.64,16.88,0.2377,11.8,-0.243,1.203,0,72
R04829,Chicago,Japanese,$$$$,30.01,36.1,0.203,4.0,0.301,0.897,0,72
R04830,LA,Indian,$$,15.48,18.98,0.226,4.1,-0.123,0.987,0,72
R04831,NYC,Mexican,$$,12.54,16.5,0.3164,2.7,0.0,1.305,1,19
R04832,LA,Italian,$$$,19.34,23.91,0.2359,3.9,-0.943,0.956,0,72
R04833,LA,Vietnamese,$$,12.34,16.41,0.3302,0.5,0.506,1.02,0,72
R04834,NYC,Italian,$$$$,25.14,32.94,0.3102,0.9,0.433,1.193,1,39
R04835,Chicago,Mexican,$$,13.73,17.87,0.302,3.3,-0.763,1.158,0,72
R04836,NYC,Italian,$$$,19.84,24.33,0.2263,4.8,-1.293,1.243,0,72
R04837,NYC,Indian,$$,13.44,16.79,0.2494,2.4,1.23,1.443,0,72
R04838,NYC,Mexican,$$,14.54,19.69,0.3547,12.3,1.748,1.658,0,72
R04839,NYC,Indian,$$,12.21,15.8,0.2941,26.7,0.235,1.606,0,72
R04840,Chicago,Indian,$$,14.79,18.42,0.2458,13.4,-0.362,0.965,1,39
R04841,NYC,American,$$$$,26.89,34.77,0.2931,0.9,1.046,1.4,1,27
R04842,NYC,Chinese,$,8.28,11.15,0.346,2.2,0.47,1.482,1,25
R04843,NYC,Thai,$$,14.6,19.32,0.3235,7.1,-0.211,1.868,0,72
R04844,NYC,Chinese,$$,13.65,17.9,0.3115,0.7,0.968,1.524,0,72
R04845,NYC,Mediterranean,$$,16.32,20.39,0.2499,3.3,-0.81,1.571,0,72
R04846,NYC,Indian,$$,13.98,17.74,0.2694,1.8,-0.691,1.903,0,72
R04847,LA,Mexican,$$,12.71,17.31,0.3624,16.0,0.364,1.241,0,72
R04848,NYC,Thai,$$,13.38,17.24,0.2888,0.5,0.114,1.664,1,68
R04849,LA,American,$$,16.65,19.86,0.1927,12.4,0.637,1.271,0,72
R04850,NYC,Japanese,$$$,20.15,26.76,0.328,4.0,1.193,1.533,0,72
R04851,LA,Japanese,$$$$,31.66,38.08,0.2029,3.0,-1.552,1.069,0,72
R04852,Chicago,American,$$,15.29,18.83,0.2318,10.9,0.039,0.873,0,72
R04853,NYC,Indian,$$,16.07,21.28,0.3246,0.7,1.901,1.364,0,72
R04854,NYC,Mediterranean,$$,15.07,19.44,0.2902,0.5,-0.597,1.612,0,72
R04855,Chicago,Italian,$$$,21.29,22.91,0.0761,2.2,-0.715,1.105,0,72
R04856,LA,American,$$$,18.26,23.36,0.2795,1.9,-2.241,1.408,0,72
R04857,LA,Vietnamese,$$,12.4,17.07,0.3763,0.5,0.102,1.198,0,72
R04858,NYC,Vietnamese,$,9.56,13.09,0.3693,3.8,0.581,1.547,0,72
R04859,NYC,American,$$,13.97,16.4,0.1738,3.4,0.579,1.547,0,72
R04860,LA,Japanese,$$$$,29.8,40.42,0.3564,0.5,-1.037,1.185,0,72
R04861,Chicago,Indian,$$,12.64,14.96,0.1837,2.1,-0.009,0.962,0,72
R04862,NYC,Italian,$$$,20.2,24.16,0.1961,1.1,0.222,1.213,0,72
R04863,LA,Chinese,$,10.97,14.69,0.3391,6.7,0.052,1.178,0,72
R04864,LA,American,$$$,19.18,24.61,0.2826,0.5,-1.095,1.185,0,72
R04865,NYC,Chinese,$,11.49,15.21,0.324,4.8,0.077,1.661,0,72
R04866,NYC,Mexican,$,10.51,13.78,0.3115,3.0,-0.815,1.681,0,72
R04867,NYC,Mexican,$,11.0,15.47,0.4065,7.0,-1.872,1.476,0,72
R04868,NYC,Vietnamese,$,10.41,13.82,0.328,0.5,0.681,1.857,0,72
R04869,LA,FastFood,$,9.14,11.53,0.2617,4.6,0.14,1.228,0,72
R04870,NYC,Japanese,$$$,22.28,29.66,0.3316,2.1,0.592,1.641,0,72
R04871,NYC,Chinese,$,10.67,14.21,0.331,13.8,-0.534,1.433,1,39
R04872,LA,Thai,$$,13.93,18.75,0.3458,1.6,0.627,1.047,0,72
R04873,LA,Chinese,$,10.58,14.06,0.3286,7.1,1.022,1.14,0,72
R04874,LA,FastFood,$,9.54,13.93,0.4596,8.3,1.754,1.432,1,51
R04875,LA,American,$$$,18.57,23.11,0.2445,2.2,0.814,1.163,0,72
R04876,NYC,Chinese,$$,12.94,17.1,0.3208,3.4,0.385,1.371,1,34
R04877,LA,American,$$,16.8,21.77,0.296,23.0,-1.38,1.199,0,72
R04878,NYC,Italian,$$$,24.67,30.47,0.2348,4.1,-0.107,1.384,1,3
R04879,NYC,Indian,$$,14.09,18.89,0.3401,5.2,-1.423,1.673,0,72
R04880,NYC,Mexican,$,10.55,12.58,0.1926,6.8,-0.819,1.818,0,72
R04881,LA,Mediterranean,$$$,18.87,23.89,0.2664,4.0,1.955,1.201,0,72
R04882,LA,Indian,$,11.83,15.08,0.2749,1.6,-1.023,1.28,0,72
R04883,NYC,Mediterranean,$$,16.37,21.0,0.283,6.4,-2.343,1.629,0,72
R04884,Chicago,Mediterranean,$$,15.26,18.26,0.1962,14.3,0.813,1.013,0,72
R04885,Chicago,Chinese,$,11.46,15.07,0.3153,7.0,-0.673,0.9,0,72
R04886,NYC,American,$$,15.3,19.19,0.2548,10.6,0.768,1.38,0,72
R04887,LA,Thai,$$,16.46,21.4,0.3,3.8,-1.17,1.261,0,72
R04888,NYC,Italian,$$$,21.96,27.41,0.2481,15.3,-0.426,1.52,1,31
R04889,Chicago,Mexican,$$,14.77,19.42,0.315,0.7,1.196,0.806,0,72
R04890,NYC,Italian,$$$,19.12,25.27,0.3215,6.9,-1.322,1.376,0,72
R04891,NYC,Chinese,$$,12.41,16.5,0.3298,0.5,-0.169,1.327,0,72
R04892,NYC,Mediterranean,$,11.12,14.81,0.3321,2.5,0.291,1.612,0,72
R04893,NYC,Japanese,$$$,23.51,30.02,0.2772,7.2,-0.719,1.333,0,72
R04894,LA,Vietnamese,$,7.63,9.8,0.2847,14.2,0.242,1.135,0,72
R04895,LA,FastFood,$,6.01,8.01,0.3329,3.0,0.016,1.131,0,72
R04896,NYC,Italian,$$,17.48,21.61,0.2358,2.1,0.535,1.594,0,72
R04897,LA,Indian,$$,15.21,19.9,0.3084,1.4,1.842,1.348,0,72
R04898,Chicago,Mexican,$,11.53,14.93,0.2953,2.8,2.675,1.061,0,72
R04899,LA,Mexican,$$,16.48,21.1,0.2803,1.8,0.463,1.37,0,72
R04900,LA,Chinese,$$,14.13,18.21,0.2889,2.3,-0.11,1.392,0,72
R04901,NYC,Italian,$$,17.21,20.2,0.1737,8.8,0.441,1.167,0,72
R04902,NYC,Japanese,$$$$,28.24,35.6,0.2608,7.2,-0.232,1.557,1,36
R04903,Chicago,Japanese,$$$$,29.16,35.58,0.2201,1.1,-1.587,0.957,0,72
R04904,LA,Chinese,$$,14.26,19.82,0.3904,1.4,-0.047,1.032,0,72
R04905,LA,Mexican,$,10.87,15.08,0.3874,3.5,1.082,1.155,1,32
R04906,Chicago,Vietnamese,$,10.42,12.79,0.2283,13.6,-1.465,1.092,1,48
R04907,NYC,Mexican,$,9.63,13.01,0.3501,3.9,-0.985,1.727,0,72
R04908,LA,Thai,$$,13.89,18.07,0.301,3.9,-0.582,1.021,0,72
R04909,NYC,FastFood,$,7.04,9.49,0.3485,14.0,0.372,1.562,1,16
R04910,NYC,Indian,$$,13.67,17.65,0.2917,1.7,2.377,1.836,0,72
R04911,LA,American,$$,16.77,20.83,0.2423,12.0,-0.809,1.495,1,39
R04912,NYC,Vietnamese,$,8.05,11.46,0.4236,24.8,0.091,0.958,0,72
R04913,Chicago,Vietnamese,$,9.16,11.53,0.2592,21.2,0.006,1.299,0,72
R04914,NYC,FastFood,$,7.76,10.68,0.377,12.9,-0.301,1.627,0,72
R04915,Chicago,FastFood,$,8.42,9.97,0.1835,1.9,-0.048,0.758,0,72
R04916,LA,Japanese,$$$,20.13,25.99,0.2912,34.6,-0.465,1.095,0,72
R04917,LA,American,$$,15.24,20.1,0.3192,8.0,2.743,1.396,0,72
R04918,Chicago,Thai,$$,12.33,14.89,0.2074,1.8,0.75,1.044,1,36
R04919,NYC,Mexican,$,9.63,12.66,0.3144,3.7,-0.456,1.353,0,72
R04920,NYC,American,$$,14.53,18.93,0.3026,1.5,1.184,1.462,0,72
R04921,NYC,Vietnamese,$,11.07,14.73,0.331,16.7,0.257,1.548,0,72
R04922,NYC,Indian,$$,13.71,18.15,0.3233,1.6,0.058,1.353,0,72
R04923,Chicago,Italian,$$$,18.37,21.78,0.1856,3.6,-0.182,0.985,0,72
R04924,LA,Italian,$$$,19.41,25.68,0.3232,7.7,-0.25,1.336,0,72
R04925,NYC,Chinese,$$,14.7,18.91,0.2865,8.4,-1.22,1.333,0,72
R04926,NYC,American,$$,14.28,20.19,0.4146,12.4,-1.674,1.232,0,72
R04927,LA,FastFood,$,6.4,8.97,0.4021,1.6,0.371,1.112,1,19
R04928,LA,Mediterranean,$$$,21.37,28.03,0.3116,3.2,-0.192,1.079,1,47
R04929,NYC,Italian,$$$,19.29,23.11,0.198,3.6,0.877,1.348,0,72
R04930,LA,Chinese,$,10.95,14.73,0.3455,11.7,-0.89,0.975,0,72
R04931,LA,Thai,$$,14.72,19.43,0.3202,11.0,-1.098,1.234,0,72
R04932,LA,Indian,$$,17.57,20.63,0.174,3.7,0.776,1.332,0,72
R04933,NYC,American,$$$,21.84,26.42,0.2098,2.5,-0.295,1.315,0,72
R04934,LA,Italian,$$$,18.83,23.5,0.2479,7.8,0.856,1.11,0,72
R04935,NYC,Mexican,$$,15.13,20.17,0.3333,22.9,0.033,1.418,0,72
R04936,NYC,Thai,$,11.26,14.46,0.2842,10.5,1.878,1.3,0,72
R04937,LA,American,$$,15.9,20.89,0.3139,2.3,0.756,1.35,0,72
R04938,LA,Italian,$$,16.95,20.1,0.1858,3.4,0.41,1.079,0,72
R04939,NYC,FastFood,$,9.04,12.09,0.3372,4.3,0.8,1.361,1,39
R04940,Chicago,Vietnamese,$$,15.37,19.18,0.2476,3.9,-0.273,0.912,0,72
R04941,NYC,FastFood,$,8.89,12.32,0.3855,2.0,-1.643,1.636,1,10
R04942,LA,Japanese,$$$,18.58,21.63,0.164,1.8,0.361,1.167,0,72
R04943,Chicago,Japanese,$$,17.52,20.94,0.1951,11.9,1.942,1.27,0,72
R04944,LA,FastFood,$,11.43,14.33,0.2539,9.6,-2.29,1.252,0,72
R04945,Chicago,FastFood,$,9.32,12.07,0.2944,23.8,0.469,1.149,0,72
R04946,LA,FastFood,$,9.21,12.68,0.3762,7.9,-1.535,1.154,1,18
R04947,LA,Thai,$$,13.16,17.46,0.327,7.8,-0.023,1.072,0,72
R04948,LA,Japanese,$$$,23.09,28.02,0.2136,10.2,0.079,1.195,0,72
R04949,LA,Chinese,$,10.88,14.44,0.3267,25.6,0.747,1.106,1,40
R04950,NYC,Italian,$$$,19.3,23.95,0.2407,2.0,0.21,1.141,0,72
R04951,LA,FastFood,$,6.88,9.69,0.4081,1.8,1.374,1.355,1,31
R04952,NYC,Italian,$$,16.87,20.98,0.2435,0.5,1.166,1.456,0,72
R04953,Chicago,Indian,$$,12.92,14.22,0.1013,10.7,-0.197,0.919,0,72
R04954,NYC,FastFood,$,4.73,6.64,0.4047,8.7,1.094,1.517,0,72
R04955,NYC,FastFood,$,7.99,10.68,0.337,14.6,-0.313,1.458,0,72
R04956,Chicago,FastFood,$,7.23,9.37,0.2963,2.4,-0.485,1.184,0,72
R04957,NYC,American,$$,15.41,19.98,0.2968,6.6,-1.204,1.527,0,72
R04958,NYC,American,$$,16.0,19.35,0.2088,11.4,1.312,1.423,0,72
R04959,LA,FastFood,$,11.68,15.7,0.3437,0.5,-0.3,1.304,0,72
R04960,NYC,Chinese,$$,13.73,18.49,0.3467,1.9,-2.422,1.444,0,72
R04961,NYC,Chinese,$$,13.81,18.47,0.3382,9.7,0.542,1.482,0,72
R04962,LA,FastFood,$,9.29,12.17,0.3101,3.7,-0.434,1.39,1,37
R04963,NYC,Vietnamese,$$,13.45,18.56,0.3796,10.0,-0.299,1.26,1,33
R04964,NYC,American,$$,17.36,21.36,0.2301,9.7,-0.234,1.307,0,72
R04965,NYC,Mexican,$$,13.15,17.21,0.3087,4.4,-0.337,1.379,0,72
R04966,NYC,American,$$$,18.19,23.15,0.2732,5.4,2.728,1.403,0,72
R04967,NYC,FastFood,$,5.49,7.55,0.3748,4.1,1.663,1.666,1,38
R04968,NYC,American,$$$,23.3,29.45,0.2638,26.8,0.699,1.224,0,72
R04969,LA,Japanese,$$$$,29.29,38.41,0.3114,1.8,0.241,1.196,0,72
R04970,LA,American,$$,16.64,21.21,0.2748,5.1,1.129,1.123,0,72
R04971,NYC,Mediterranean,$$,13.18,17.05,0.2938,10.8,0.244,1.778,0,72
R04972,NYC,FastFood,$,10.57,14.51,0.373,2.1,0.816,1.612,0,72
R04973,Chicago,Japanese,$$$,19.42,24.4,0.2566,4.0,0.558,1.029,0,72
R04974,LA,American,$$,17.61,22.41,0.272,0.5,0.128,1.348,1,54
R04975,NYC,Italian,$$,14.29,16.57,0.1595,6.0,0.94,1.238,0,72
R04976,LA,Japanese,$$$$,32.84,42.85,0.3045,7.3,-0.42,1.531,0,72
R04977,NYC,Chinese,$,10.03,13.3,0.326,6.9,0.058,1.311,0,72
R04978,Chicago,American,$$,16.2,20.48,0.2642,1.1,-0.979,1.163,0,72
R04979,Chicago,American,$,10.92,13.21,0.2097,1.5,-0.864,1.068,0,72
R04980,Chicago,Italian,$$,17.87,19.81,0.1087,2.8,-2.529,1.032,0,72
R04981,NYC,Italian,$$,16.67,18.94,0.1361,8.1,0.457,1.678,0,72
R04982,NYC,Chinese,$$,15.95,20.3,0.2728,8.8,0.732,1.634,0,72
R04983,NYC,Mexican,$,11.58,15.81,0.3659,6.4,1.085,1.469,0,72
R04984,NYC,Indian,$$,17.8,24.29,0.3649,9.4,-1.102,1.378,0,72
R04985,NYC,Chinese,$,10.81,14.43,0.3351,9.1,0.44,1.472,0,72
R04986,LA,Mexican,$,11.88,15.06,0.2674,3.9,-0.001,1.185,0,72
R04987,NYC,FastFood,$,8.11,10.71,0.3208,4.8,0.738,1.513,0,72
R04988,Chicago,Chinese,$$,14.21,19.02,0.338,5.6,-0.651,1.13,1,32
R04989,NYC,Mediterranean,$$$,18.17,22.24,0.2245,2.3,-0.336,1.534,0,72
R04990,NYC,American,$$$,18.22,25.24,0.3851,0.5,-1.553,1.483,0,72
R04991,Chicago,Indian,$$,15.21,20.44,0.3438,0.6,-0.717,0.925,0,72
R04992,LA,American,$$$,18.02,24.63,0.3667,5.7,0.003,1.248,1,40
R04993,NYC,Chinese,$,11.06,14.81,0.339,21.0,0.174,1.183,0,72
R04994,LA,Thai,$$,15.01,19.11,0.2729,9.3,-1.686,1.09,1,25
R04995,NYC,Thai,$$$,18.7,24.83,0.3278,27.6,-0.511,1.559,0,72
R04996,NYC,Italian,$$,13.3,17.23,0.2954,16.4,0.16,1.613,0,72
R04997,LA,Indian,$$,15.83,19.75,0.2475,7.2,1.408,1.197,0,72
R04998,NYC,American,$$$,18.07,22.14,0.2249,9.7,-0.845,1.485,0,72
R04999,LA,Mediterranean,$$$,22.11,27.77,0.2558,0.5,0.49,1.255,1,14
R05000,NYC,Thai,$$,15.95,20.28,0.2714,5.5,-0.562,1.574,0,72
R05001,LA,Mexican,$$,12.73,17.59,0.382,4.4,-0.446,1.171,0,72
R05002,LA,Mediterranean,$$$,18.37,22.76,0.2392,3.6,-0.878,1.066,0,72
R05003,NYC,FastFood,$,7.45,10.16,0.3648,9.6,-1.044,1.519,1,38
R05004,NYC,Indian,$$,13.52,18.24,0.3492,2.4,-0.475,1.834,0,72
R05005,NYC,Mexican,$,9.83,13.8,0.404,4.1,1.048,1.298,0,72
R05006,LA,Thai,$$$,18.3,23.79,0.3004,4.4,-0.755,1.182,0,72
R05007,LA,Vietnamese,$$,12.47,16.58,0.3292,1.0,-0.911,1.146,0,72
R05008,LA,Italian,$$,15.26,18.0,0.1792,2.0,0.209,1.603,0,72
R05009,NYC,Mediterranean,$$,17.85,23.94,0.3412,3.9,0.005,1.292,0,72
R05010,NYC,American,$$$,19.71,26.48,0.3432,2.1,-0.068,1.422,1,33
R05011,LA,Mediterranean,$$$,20.33,23.91,0.1765,3.9,0.254,1.149,0,72
R05012,NYC,Vietnamese,$,9.73,13.8,0.4181,1.1,-1.01,1.247,0,72
R05013,LA,Italian,$,10.24,12.24,0.195,1.0,-0.899,1.026,0,72
R05014,NYC,FastFood,$,9.13,12.68,0.3897,9.4,0.986,1.552,1,37
R05015,NYC,American,$$,13.64,17.51,0.2839,5.3,-0.146,1.579,0,72
R05016,LA,American,$$,17.9,22.5,0.257,1.1,0.596,1.122,1,33
R05017,LA,Japanese,$$$$,26.1,32.36,0.2397,4.4,1.224,1.421,0,72
R05018,LA,Mexican,$$,15.27,19.4,0.2704,5.6,0.846,0.916,0,72
R05019,NYC,Vietnamese,$$,15.74,21.35,0.3562,2.7,-1.37,1.247,0,72
R05020,Chicago,Japanese,$$$$,27.48,33.14,0.2057,0.5,-0.116,0.906,0,72
R05021,Chicago,FastFood,$,11.65,14.49,0.2445,0.6,1.041,0.999,0,72
R05022,Chicago,FastFood,$,10.89,13.71,0.2582,0.5,0.523,0.947,0,72
R05023,LA,Indian,$$$,18.88,22.95,0.2154,16.3,0.184,1.171,0,72
R05024,LA,Chinese,$$,12.9,16.44,0.2738,0.6,-1.64,1.272,0,72
R05025,LA,Indian,$,11.5,14.99,0.3043,8.6,-0.617,1.429,0,72
R05026,NYC,Mexican,$$$,19.54,25.49,0.3044,5.6,0.069,1.597,0,72
R05027,NYC,Thai,$$,14.16,19.24,0.3588,17.1,-1.426,1.46,0,72
R05028,LA,American,$$$,19.96,25.03,0.254,10.1,0.794,1.189,0,72
R05029,NYC,FastFood,$,7.7,10.36,0.3455,4.6,-0.118,1.655,1,34
R05030,NYC,Italian,$$$,21.41,26.78,0.2508,7.3,-1.98,1.818,0,72
R05031,Chicago,Chinese,$,8.37,11.22,0.3398,0.5,-0.567,1.08,0,72
R05032,NYC,FastFood,$,7.89,10.2,0.2914,4.2,-0.286,1.367,0,72
R05033,LA,American,$$,15.72,21.11,0.3428,0.6,-0.13,1.238,1,36
R05034,LA,Mediterranean,$$$,18.48,24.35,0.318,8.1,1.42,1.287,0,72
R05035,NYC,FastFood,$,10.31,14.01,0.3589,0.6,0.578,1.357,1,32
R05036,Chicago,American,$$,13.14,16.94,0.2892,3.9,-1.365,1.109,0,72
R05037,NYC,Japanese,$$$,24.78,31.06,0.2539,1.8,-1.49,1.497,1,27
R05038,Chicago,American,$$$,19.95,24.83,0.2443,1.6,-0.267,1.15,1,51
R05039,LA,Thai,$$$,21.36,26.97,0.2629,1.0,0.126,1.067,0,72
R05040,NYC,FastFood,$,9.65,13.59,0.4083,15.4,0.992,1.177,0,72
R05041,NYC,Italian,$$,16.57,20.13,0.2146,14.4,1.73,1.383,0,72
R05042,NYC,Indian,$,11.53,14.96,0.2974,6.7,1.784,1.454,0,72
R05043,NYC,Italian,$$$$,25.02,32.12,0.284,11.3,-0.442,1.168,0,72
R05044,NYC,American,$$$,18.27,24.34,0.3324,0.5,0.935,1.348,0,72
R05045,Chicago,Thai,$$,13.94,17.0,0.2189,4.1,0.426,1.167,1,34
R05046,NYC,Mediterranean,$$,12.7,16.86,0.3277,1.5,-1.091,1.546,1,26
R05047,Chicago,Japanese,$$$,18.6,21.78,0.1709,4.0,-1.888,1.017,0,72
R05048,NYC,Italian,$$$,20.17,23.04,0.1425,5.6,0.144,1.277,0,72
R05049,Chicago,Chinese,$$,13.85,17.08,0.2326,0.6,-1.495,1.162,0,72
R05050,NYC,Mexican,$,8.81,12.17,0.3817,0.6,-0.851,1.379,1,42
R05051,NYC,Italian,$$$,20.17,25.2,0.2494,2.9,-0.685,1.467,1,48
R05052,LA,Mediterranean,$$,12.82,15.94,0.2433,2.6,0.219,1.26,1,63
R05053,NYC,Japanese,$$$$,28.07,35.73,0.2728,2.0,1.281,1.48,0,72
